nameseq,k1,k2,label
NC_047072.1,1.9190279663650258,3.7780938259402514,mRNA
NC_047072.1,1.9171811135635508,3.79071713751434,mRNA
NC_047072.1,1.9080721291643656,3.7726886906957504,mRNA
NC_047072.1,1.9302074687621915,3.8153504821418065,mRNA
NC_000005.10,1.9991930908967186,3.917926820055563,mRNA
NC_000005.10,1.991604119467664,3.8802550150073034,mRNA
NC_000005.10,1.9594887759645385,3.7847198009269487,mRNA
NC_000005.10,1.8856011790343787,3.7111966917290595,mRNA
NC_000005.10,1.9709217134324226,3.844832842306901,mRNA
NC_000005.10,1.925992931806595,3.812766940542622,mRNA
NC_000005.10,1.9468019318785466,3.7980441620648673,mRNA
NC_000005.10,1.9357341434663327,3.836186224229127,mRNA
NC_000005.10,1.9389230303928104,3.7738510562799816,mRNA
NC_000005.10,1.9709193018523403,3.8486156288509026,mRNA
NC_000005.10,1.9827481598382044,3.8770166555011607,mRNA
NC_000005.10,1.9373985697308065,3.7426550800081895,mRNA
NC_000005.10,1.9484519096447397,3.830536052121786,mRNA
NC_000005.10,1.944278211734983,3.7931510926425713,mRNA
NC_000005.10,1.9764590154622934,3.8686209348419296,mRNA
NC_000005.10,1.915374038305416,3.710578431166649,mRNA
NC_000005.10,1.9843746704436533,3.8620963106829183,mRNA
NC_000005.10,1.701152307103195,3.1682684323184054,mRNA
NC_000005.10,1.9444426052147934,3.800782627257934,mRNA
NC_000005.10,1.9671218440048466,3.882027342399,mRNA
NC_000005.10,1.9050243884658344,3.6733623589171063,mRNA
NC_000005.10,1.9591370343384682,3.8206355816043467,mRNA
NC_000005.10,1.9326231771972473,3.760449529876154,mRNA
NC_000005.10,1.9564612536955592,3.8520165914493654,mRNA
NC_000005.10,1.9217818861869382,3.812417566085891,mRNA
NC_000005.10,1.9801655831087404,3.8768456807972185,mRNA
NC_000005.10,1.8727300755081873,3.5359346023303373,mRNA
NC_000005.10,1.9895345665563298,3.930400180387085,mRNA
NC_000005.10,1.9794682165533015,3.8569779097916954,mRNA
NC_000005.10,1.928257503132406,3.801279343142761,mRNA
NC_061159.1,1.7707604977004467,3.5117891939329247,mRNA
NC_061159.1,1.8112485919490815,3.5922812554927486,mRNA
NC_061159.1,1.788166081716553,3.5152423385511993,mRNA
NC_061159.1,1.7588752833946695,3.4626375309146615,mRNA
NC_061159.1,1.7392321436143554,3.4421451160930374,mRNA
NC_061159.1,1.8672795619182845,3.7045197421354796,mRNA
NC_061159.1,1.7554505515315157,3.2482361593079814,mRNA
NC_061159.1,1.8850083018720287,3.7308247917143924,mRNA
NC_061159.1,1.9223391149289777,3.8171823027398957,mRNA
NC_061159.1,1.8746449831222287,3.7097063341798693,mRNA
NC_061159.1,1.7965059993177024,3.53561553309808,mRNA
NC_061159.1,1.887019613117332,3.756323083144937,mRNA
NC_061159.1,1.9380601581394856,3.8303449401921834,mRNA
NC_061159.1,1.8310756293324535,3.635531319310556,mRNA
NC_061159.1,1.8966746843682298,3.7546878225077838,mRNA
NC_061159.1,1.8312745581572316,3.5966435526028553,mRNA
NC_061159.1,1.8818298599456909,3.5838327785512893,mRNA
NC_061159.1,1.8005959403329364,3.5502264277074094,mRNA
NC_061159.1,1.9340688749349968,3.8410438528976703,mRNA
NC_061159.1,1.8556775274472113,3.6625514755279625,mRNA
NC_061159.1,1.7075479653176193,3.3316567853446153,mRNA
NC_061159.1,1.8038613861979644,3.586858214590957,mRNA
NC_061159.1,1.7623425670150414,3.4457118948450405,mRNA
NC_061159.1,1.828725573431547,3.5749102476542083,mRNA
NC_061159.1,1.6706259961043963,3.3073542364000548,mRNA
NC_061159.1,1.8144018355334295,3.5994476347069795,mRNA
NC_061159.1,1.889668260292369,3.714563605490138,mRNA
NC_061159.1,1.9529228538127645,3.8462380829731684,mRNA
NC_061159.1,1.9119313822521218,3.7712835132287985,mRNA
NC_061159.1,1.4273397298050028,2.614773936662166,mRNA
OX243816.1,1.8753529926157402,3.652139459359428,mRNA
OX243816.1,1.9433050448482492,3.8461385317285957,mRNA
OX243816.1,1.9297908837464064,3.7598128508713344,mRNA
OX243816.1,1.9690490194515418,3.89661024427247,mRNA
OX243816.1,1.9546682630761558,3.843054189364146,mRNA
OX243816.1,1.9195556612648574,3.5799824623805256,mRNA
OX243816.1,1.9615297479120186,3.8809720347923427,mRNA
OX243816.1,1.9900082156489054,3.953481027338842,mRNA
OX243816.1,1.9788869701076888,3.9421256886285176,mRNA
OX243816.1,1.9656334462896017,3.920692227254385,mRNA
OX243816.1,1.9898029835718158,3.964889724376023,mRNA
OX243816.1,1.9020027311148704,3.7778406735301706,mRNA
OX243816.1,1.9779284197695235,3.917718018793731,mRNA
OX243816.1,1.9682014617958443,3.9062531043019835,mRNA
OX243816.1,1.8628003770089,3.295480508762542,mRNA
OX243816.1,1.9104258459729246,3.753131538730821,mRNA
OX243816.1,1.9608656390330783,3.878697766450435,mRNA
OX243816.1,1.967027769090448,3.901790678160689,mRNA
OX243816.1,1.9562625154036872,3.89376584421608,mRNA
OX243816.1,1.9938320648205479,3.8122645200728353,mRNA
OX243816.1,1.9005293661354434,3.764912646315293,mRNA
OX243816.1,1.8984756621883532,3.733111400763432,mRNA
OX243816.1,1.9846588430676788,3.9451283610845373,mRNA
OX243816.1,1.9857047329720243,3.9391357653361307,mRNA
OX243816.1,1.975568035596416,3.9370243666754043,mRNA
OX243816.1,1.9259607262723129,3.779515987462202,mRNA
OX243816.1,1.8658992224915738,3.7147311340001736,mRNA
OX243816.1,1.968847262633075,3.9210608524225288,mRNA
OX243816.1,1.9152839691440555,3.8165300175166186,mRNA
OX243816.1,1.9259124696726206,3.831955579042616,mRNA
CM030839.1,1.9374022423096933,3.7915121755743892,mRNA
CM030839.1,1.96907086932584,3.9071272610724708,mRNA
CM030839.1,1.9616146495236249,3.8950870217818965,mRNA
CM030839.1,1.9322574960982195,3.8405789734130344,mRNA
CM030839.1,1.9506818846886131,3.8625427100956546,mRNA
CM030839.1,1.9484635338144698,3.802287169993557,mRNA
CM030839.1,1.9248404537115973,3.8078134275499638,mRNA
CM030839.1,1.8442568379945685,3.648686851420599,mRNA
CM030839.1,1.8574169484176912,3.696843280968437,mRNA
CM030839.1,1.9742572706112629,3.9191436921528857,mRNA
CM030839.1,1.8061582467264001,3.584752110352314,mRNA
CM030839.1,1.9522596041990172,3.811778553167069,mRNA
CM030839.1,1.9306862352344383,3.840039775353242,mRNA
CM030839.1,1.9109649023942765,3.7525100280020327,mRNA
CM030839.1,1.9454476974296102,3.825052383929692,mRNA
CM030839.1,1.9729210550224197,3.927022516232591,mRNA
CM030839.1,1.9183660263332123,3.8105720908991083,mRNA
CM030839.1,1.9485698879263977,3.8432157532047677,mRNA
CM030839.1,1.8330133024639679,3.653574076349937,mRNA
CM030839.1,1.9311432619445883,3.8097775014326016,mRNA
CM030839.1,1.9549828965308005,3.85040441856956,mRNA
CM030839.1,1.9427033343822582,3.843077920925868,mRNA
CM030839.1,1.9531141466102049,3.819049102486227,mRNA
CM030839.1,1.9624191032558387,3.90364373838145,mRNA
CM030839.1,1.9758546677221696,3.9177543809087605,mRNA
CM030839.1,1.9529567903581735,3.8185755502371626,mRNA
CM030839.1,1.9111617021128455,3.7981981298655616,mRNA
CM030839.1,1.9355104325773018,3.815414575137567,mRNA
CM030839.1,1.9159741264334733,3.790301365723559,mRNA
CM030839.1,1.9735426025336114,3.9037792912913023,mRNA
OX345641.1,1.9430983569853038,3.808766456323197,mRNA
OX345641.1,1.8341143650395573,3.5945505254396792,mRNA
OX345641.1,1.9502570450585934,3.8251179216623687,mRNA
OX345641.1,1.9119833554377794,3.79084142528652,mRNA
OX345641.1,1.961501045061871,3.8585042858914416,mRNA
OX345641.1,1.8902664295208058,3.6738416954953284,mRNA
OX345641.1,1.9574165136970385,3.8668228638548006,mRNA
OX345641.1,1.899110749742357,3.3580844186128753,mRNA
OX345641.1,1.869324805669708,3.6496763254559985,mRNA
OX345641.1,1.800926750775473,3.5306813566615274,mRNA
OX345641.1,1.8880744647649916,3.7544558522684035,mRNA
OX345641.1,1.82931121481256,3.6134829522068834,mRNA
OX345641.1,1.8866440571416927,3.7482292605348855,mRNA
OX345641.1,1.9225683080839304,3.7885719023035564,mRNA
OX345641.1,1.86375460180652,3.67057260374948,mRNA
OX345641.1,1.7887104844343702,3.537908807591186,mRNA
OX345641.1,1.9360503872766777,3.759924978677248,mRNA
OX345641.1,1.9196761195174115,3.803091662303385,mRNA
OX345641.1,1.8298977150947893,3.553036796555927,mRNA
OX345641.1,1.8449833634117376,3.662560299217427,mRNA
OX345641.1,1.8345925374689567,3.645777457806803,mRNA
OX345641.1,1.8290059001321615,3.57139119256735,mRNA
OX345641.1,1.9375830647985364,3.8238686394298744,mRNA
OX345641.1,1.9808617500338386,3.9257960590571925,mRNA
OX345641.1,1.814449020686467,3.606429069297355,mRNA
OX345641.1,1.9304472508888622,3.8121874479695532,mRNA
OX345641.1,1.8969340426622585,3.769965021399098,mRNA
OX345641.1,1.9045591391989658,3.7693601473476215,mRNA
OX345641.1,1.903218415124154,3.7917233514480655,mRNA
OX345641.1,1.9576527751344044,3.7516286718282092,mRNA
NC_065884.1,1.923936241269855,3.791220555038372,mRNA
NC_065884.1,1.9167131819900758,3.8063158529741763,mRNA
NC_065884.1,1.9099416758043293,3.7699119461792963,mRNA
NC_065884.1,1.8881226130552307,3.7147638247446615,mRNA
NC_065884.1,1.9714464755931032,3.871368052181097,mRNA
NC_065884.1,1.9021889983740485,3.795294451137147,mRNA
NC_065884.1,1.7825502214506583,3.5373569700277403,mRNA
NC_065884.1,1.951198191599995,3.8707574110044947,mRNA
NC_065884.1,1.8863442321270365,3.730805972353939,mRNA
NC_065884.1,1.8621094178859,3.696075587977954,mRNA
NC_065884.1,1.9181228177863665,3.771713367162008,mRNA
NC_065884.1,1.8554807258264114,3.6777942569012803,mRNA
NC_065884.1,1.9797343928716162,3.9327590966217296,mRNA
NC_065884.1,1.853436310799804,3.6751636502446066,mRNA
NC_065884.1,1.8778273381880706,3.7252401546006935,mRNA
NC_065884.1,1.9369048449242334,3.8526074106040866,mRNA
NC_065884.1,1.921714578982824,3.8275433771381935,mRNA
NC_065884.1,1.8995865743032119,3.7536588123622154,mRNA
NC_065884.1,1.8991426715665765,3.7883247556856725,mRNA
NC_065884.1,1.8844989747755494,3.7245059445718542,mRNA
NC_065884.1,1.9163759285800226,3.7773557128589874,mRNA
NC_065884.1,1.934693714670914,3.8246802007719265,mRNA
NC_065884.1,1.9000440220887282,3.77616619960737,mRNA
NC_065884.1,1.9915750253629239,3.9743632487428417,mRNA
NC_065884.1,1.9665118469072618,3.8682470738823684,mRNA
NC_065884.1,1.9425230360230232,3.8478321792018684,mRNA
NC_065884.1,1.9374571115184072,3.857678830501564,mRNA
NC_065884.1,1.8675497043575602,3.6904781349732687,mRNA
NC_065884.1,1.7798635697338083,3.4718396144027097,mRNA
NC_065884.1,1.9222987305455685,3.807817338535483,mRNA
