nameseq,k1,k2,label
NC_047072.1,1.9421917766150907,3.8562635017327356,mRNA
NC_047072.1,1.9793831349423991,3.8654342760303906,mRNA
NC_047072.1,1.9659112698984322,3.889389070223651,mRNA
NC_000005.10,1.8806974849197187,3.6211530906243254,mRNA
NC_000005.10,1.949590019991944,3.7525528705372824,mRNA
NC_000005.10,1.9910902629221352,3.927283315552466,mRNA
NC_000005.10,1.979391039328662,3.817030773765067,mRNA
NC_000005.10,1.9823673222583502,3.848636262405688,mRNA
NC_000005.10,1.8961586271209483,3.621855373665578,mRNA
NC_000005.10,1.9344941582792667,3.72030425517596,mRNA
NC_000005.10,1.9772563002915748,3.855819979626699,mRNA
NC_000005.10,1.942517441018909,3.7466633090680226,mRNA
NC_000005.10,1.9552345270424092,3.8042234618474446,mRNA
NC_000005.10,1.95924324214103,3.8307213466624503,mRNA
NC_000005.10,1.9366186061457773,3.776026793600455,mRNA
NC_000005.10,1.9559953957468932,3.842582285275119,mRNA
NC_000005.10,1.9582797862553585,3.810465897308876,mRNA
NC_000005.10,1.9857149889784445,3.8494180644776184,mRNA
NC_000005.10,1.982408660855497,3.8912800614160736,mRNA
NC_000005.10,1.9356989002965124,3.8099975073050762,mRNA
NC_000005.10,1.9769298985479287,3.8264455776225024,mRNA
NC_000005.10,1.9563916352301445,3.8567618634728866,mRNA
NC_000005.10,1.979750034643211,3.9130654207041458,mRNA
NC_000005.10,1.995116875756324,3.935163771498874,mRNA
NC_000005.10,1.993394945061502,3.913572681307651,mRNA
NC_000005.10,1.9434994678491635,3.7478096907395337,mRNA
NC_000005.10,1.9694339767967297,3.831434711043253,mRNA
NC_000005.10,1.9341617098477208,3.72373286102779,mRNA
NC_000005.10,1.980837672454441,3.8607838210746706,mRNA
NC_000005.10,1.858254136115813,3.638236966402099,mRNA
NC_000005.10,1.9442604770645517,3.7904618765391773,mRNA
NC_000005.10,1.996911385149839,3.935900620932127,mRNA
NC_000005.10,1.810123956531923,3.238313211804718,mRNA
NC_061159.1,1.8539737957689164,3.652848802022343,mRNA
NC_061159.1,1.8290791168015463,3.633474690714778,mRNA
NC_061159.1,1.782854051342802,3.480171234359666,mRNA
NC_061159.1,1.8261148612859592,3.6316092721264392,mRNA
NC_061159.1,1.8030560940114146,3.548522566776622,mRNA
NC_061159.1,1.8095937989820532,3.5732743937673717,mRNA
NC_061159.1,1.7490383032102268,3.4652086847836867,mRNA
NC_061159.1,1.8887521378272947,3.5378687092577112,mRNA
NC_061159.1,1.8369858474376026,3.6500077764733696,mRNA
NC_061159.1,1.7861650279671095,3.542682956009798,mRNA
NC_061159.1,1.8917928527493315,3.7240210960853766,mRNA
NC_061159.1,1.8664927301146998,3.7067415919192315,mRNA
NC_061159.1,1.9003565539546314,3.669294940463398,mRNA
NC_061159.1,1.9099211614822487,3.7818306608813934,mRNA
NC_061159.1,1.856568486026148,3.648211896179119,mRNA
NC_061159.1,1.769703761356102,3.508736794234379,mRNA
NC_061159.1,1.7387970430760478,3.4358911935470964,mRNA
NC_061159.1,1.8989260456262467,3.7457159253776324,mRNA
NC_061159.1,1.8688349742754276,3.705559689806346,mRNA
NC_061159.1,1.8431779700042168,3.633195145020228,mRNA
NC_061159.1,1.9397672252509572,3.8301341148336916,mRNA
NC_061159.1,1.8879848559609544,3.758590831040567,mRNA
NC_061159.1,1.875062090787435,3.686452224639598,mRNA
NC_061159.1,1.5090392386223508,2.568762483811228,mRNA
NC_061159.1,1.8311085167496601,3.6091059112158486,mRNA
NC_061159.1,1.8759513597747595,3.7300777237961187,mRNA
NC_061159.1,1.3794464203765147,2.3349120080084904,mRNA
NC_061159.1,1.9225110828319973,3.8097007524379403,mRNA
NC_061159.1,1.9012210570764942,3.7570333629900277,mRNA
NC_061159.1,1.775748265650179,3.488152443615391,mRNA
OX243816.1,1.9909270368042982,3.9504071139157286,mRNA
OX243816.1,1.782490996487087,3.4666917708973966,mRNA
OX243816.1,1.9052993356065127,3.547531616359738,mRNA
OX243816.1,1.9377762388490922,3.830868457740805,mRNA
OX243816.1,1.9924488760598509,3.9604480299890525,mRNA
OX243816.1,1.9756756570435998,3.8958233458529015,mRNA
OX243816.1,1.9891142221078029,3.9431438844732596,mRNA
OX243816.1,1.9845401973282155,3.9379321593443777,mRNA
OX243816.1,1.9553771955988877,3.8154056710820927,mRNA
OX243816.1,1.9477494737176921,3.827190659885345,mRNA
OX243816.1,1.9776633616134993,3.941613880640821,mRNA
OX243816.1,1.994389223988023,3.9415926397290355,mRNA
OX243816.1,1.9150488501045273,3.7825025024567145,mRNA
OX243816.1,1.9674929734403284,3.902505089575934,mRNA
OX243816.1,1.9133924996783203,3.7213899888057704,mRNA
OX243816.1,1.83006834506586,2.406500660614772,mRNA
OX243816.1,1.9868559697089105,3.8668761612265126,mRNA
OX243816.1,1.9464499389741472,3.8579166735416335,mRNA
OX243816.1,1.9878295572332505,3.9229032345108585,mRNA
OX243816.1,1.8717396148326326,3.7222254258748286,mRNA
OX243816.1,1.9053307193962432,3.7850162373939336,mRNA
OX243816.1,1.9451186589679326,3.864783388858403,mRNA
OX243816.1,1.9875760875136144,3.923909336907254,mRNA
OX243816.1,1.9159644811943852,3.8023400949544603,mRNA
OX243816.1,1.975474023471094,3.936406792351477,mRNA
OX243816.1,1.9256090718723171,3.816254122809175,mRNA
OX243816.1,1.821912206472362,3.5904516458946723,mRNA
OX243816.1,1.9767414994157235,3.8646732993441644,mRNA
OX243816.1,1.9935714104375049,3.9261485563734637,mRNA
OX243816.1,1.9440793957372362,3.8382198439576447,mRNA
CM030839.1,1.935581802576652,3.8314692055642343,mRNA
CM030839.1,1.972597910771131,3.893523553304261,mRNA
CM030839.1,1.7883686455806047,3.530380974262136,mRNA
CM030839.1,1.9196156599015666,3.80527219535018,mRNA
CM030839.1,1.923408356208229,3.8200155547345354,mRNA
CM030839.1,1.865197658035569,3.7000898773682667,mRNA
CM030839.1,1.983049920560364,3.9247966703086488,mRNA
CM030839.1,1.9929510221093807,3.9347689793380853,mRNA
CM030839.1,1.9575594128064542,3.846224661563748,mRNA
CM030839.1,1.9739553080293026,3.9256935206612895,mRNA
CM030839.1,1.8694815210245883,3.7019636716976736,mRNA
CM030839.1,1.8877007073879635,3.7284874445043528,mRNA
CM030839.1,1.935429685184201,3.815108395496178,mRNA
CM030839.1,1.9107514331825686,3.8099657591333624,mRNA
CM030839.1,1.9613871991412035,3.886431199427471,mRNA
CM030839.1,1.9550262275990362,3.848915501057427,mRNA
CM030839.1,1.9816682613857213,3.92786257474917,mRNA
CM030839.1,1.9801142032239163,3.861949052770846,mRNA
CM030839.1,1.926525304806332,3.8318064360688426,mRNA
CM030839.1,1.9561360166994175,3.8640758699940143,mRNA
CM030839.1,1.975088338392829,3.930659337078453,mRNA
CM030839.1,1.9882882160754674,3.9196751437311703,mRNA
CM030839.1,1.939649832088958,3.8073850518221395,mRNA
CM030839.1,1.9600821209966892,3.8952523956475567,mRNA
CM030839.1,1.8913733876569234,3.745705743112664,mRNA
CM030839.1,1.9730608929963158,3.8271562242208486,mRNA
CM030839.1,1.9607658077143408,3.8911174477223067,mRNA
CM030839.1,1.9226497168402192,3.7769361755128514,mRNA
CM030839.1,1.9823201498744005,3.9277379347365664,mRNA
CM030839.1,1.9600556558435347,3.8756340558822235,mRNA
OX345641.1,1.9404193355361894,3.843079639679227,mRNA
OX345641.1,1.4988305793373558,2.0,mRNA
OX345641.1,1.9627278596906208,3.904161236835081,mRNA
OX345641.1,1.8585418890714833,3.6586467222635966,mRNA
OX345641.1,1.892135994714884,3.695414897017718,mRNA
OX345641.1,1.9113079391856869,3.6568224369539064,mRNA
OX345641.1,1.8749623049900572,3.629879267486143,mRNA
OX345641.1,1.887520137483227,3.742220614945713,mRNA
OX345641.1,1.6930769607149538,2.974671759066415,mRNA
OX345641.1,1.9238130160713438,3.805582373283552,mRNA
OX345641.1,1.908697232485024,3.7388269060449746,mRNA
OX345641.1,1.8685864316972967,3.29663992042821,mRNA
OX345641.1,1.9198698343837002,3.7644390332261684,mRNA
OX345641.1,1.9396485564943928,3.7972496359184067,mRNA
OX345641.1,1.9238037813638467,3.765456263872043,mRNA
OX345641.1,1.847833239005408,3.6803631191071084,mRNA
OX345641.1,1.9240739940933007,3.7662863222703375,mRNA
OX345641.1,1.810307781044516,3.5621567902974287,mRNA
OX345641.1,1.9469570016358577,3.877461545543387,mRNA
OX345641.1,1.9452305223023825,3.8410989006586167,mRNA
OX345641.1,1.9099266517406517,3.75740782125098,mRNA
OX345641.1,1.8927635197626662,3.7133408923707893,mRNA
OX345641.1,1.9597565986877512,3.8432085316749167,mRNA
OX345641.1,1.886847538118987,3.7094489532088777,mRNA
OX345641.1,1.9385165763950747,3.815477498479118,mRNA
OX345641.1,1.967371350164923,3.7763330311968266,mRNA
OX345641.1,1.9615367361502436,3.8522661920849277,mRNA
OX345641.1,1.9655114768035038,3.7799647310966393,mRNA
OX345641.1,1.9184235563700862,3.8009474319104744,mRNA
OX345641.1,1.8497240343649792,3.670586754041341,mRNA
NC_065884.1,1.9286754060346303,3.811169524690712,mRNA
NC_065884.1,1.946352438319185,3.846710999362188,mRNA
NC_065884.1,1.903388203357514,3.760477386179631,mRNA
NC_065884.1,1.9637344293657892,3.888778120348422,mRNA
NC_065884.1,1.8435247965861574,3.663232231119646,mRNA
NC_065884.1,1.9926235574010858,3.963587874594548,mRNA
NC_065884.1,1.9854195356675879,3.9410599040236067,mRNA
NC_065884.1,1.9207580041127306,3.8101808073095866,mRNA
NC_065884.1,1.8835708315881832,3.7445389901098087,mRNA
NC_065884.1,1.9825908809187534,3.9382055776284854,mRNA
NC_065884.1,1.993808182574916,3.935832843411347,mRNA
NC_065884.1,1.8518755284774626,3.655585518265983,mRNA
NC_065884.1,1.9767909553624394,3.9337640256108104,mRNA
NC_065884.1,1.9406888108361269,3.8589146968409493,mRNA
NC_065884.1,1.984103511732426,3.9270419403139925,mRNA
NC_065884.1,1.9414662775800147,3.841735646892301,mRNA
NC_065884.1,1.9547388639370824,3.8488945186355896,mRNA
NC_065884.1,1.8646613378121266,3.6644002658306483,mRNA
NC_065884.1,1.8901533985021843,3.7528800045096897,mRNA
NC_065884.1,1.9347508581794806,3.8328968610793086,mRNA
NC_065884.1,1.9404618419014708,3.8218529385124334,mRNA
NC_065884.1,1.884360251141066,3.740404284924534,mRNA
NC_065884.1,1.834552088448453,3.6151798248230356,mRNA
NC_065884.1,1.8846030379143222,3.7285571295754387,mRNA
NC_065884.1,1.858258005476207,3.7006931694194534,mRNA
NC_065884.1,1.9570601728939385,3.8717968698771883,mRNA
NC_065884.1,1.9059849156061368,3.728762665063093,mRNA
NC_065884.1,1.9970698408044185,3.9336142635480824,mRNA
NC_065884.1,1.8317000603870361,3.63029104366985,mRNA
NC_065884.1,1.9220041461873119,3.800013138819627,mRNA
