nameseq,k1,k2,label
NC_000005.10,1.9889548228706682,3.9292517976708834,mRNA
NC_000005.10,1.9951813164763945,3.9207788527989655,mRNA
NC_000005.10,1.9790476967045674,3.871544977677617,mRNA
NC_000005.10,1.989346756699321,3.9054603317279337,mRNA
NC_000005.10,1.9315493183494041,3.7743780770576123,mRNA
NC_000005.10,1.9336566600866705,3.8068712243927294,mRNA
NC_000005.10,1.9794573427230124,3.9198688113243794,mRNA
NC_000005.10,1.9493350630160458,3.8189903815779678,mRNA
NC_000005.10,1.931970331012488,3.756902158940665,mRNA
NC_000005.10,1.977577389978947,3.8317958724857073,mRNA
NC_000005.10,1.9288878109486576,3.7689185475565323,mRNA
NC_000005.10,1.4122375485492003,2.6130043359644266,mRNA
NC_000005.10,1.8146854310689065,3.5004458897388453,mRNA
NC_000005.10,1.847236386594663,3.4260494360457816,mRNA
NC_000005.10,1.9460050916247225,3.7899454232508223,mRNA
NC_000005.10,1.9836108665579664,3.9051599051150845,mRNA
NC_061159.1,1.8064213872742965,3.5308545602103463,mRNA
NC_061159.1,1.7999722654298609,3.5593533819930743,mRNA
NC_061159.1,1.8909555612491316,3.7218444603620715,mRNA
NC_061159.1,1.9342122883530912,3.8254663076936386,mRNA
NC_061159.1,1.9342128650052488,3.8389925006286343,mRNA
NC_061159.1,1.9067323980532966,3.756093712148002,mRNA
NC_061159.1,1.6672895448151317,3.2897467093944286,mRNA
NC_061159.1,1.8334633049523847,3.645299515960811,mRNA
NC_061159.1,1.9024050660611345,3.7946323316024557,mRNA
NC_061159.1,1.8885727159379262,3.7441562883034747,mRNA
NC_061159.1,1.765174214525211,3.508957774607847,mRNA
NC_061159.1,1.8508745786844736,3.6460040013160664,mRNA
NC_061159.1,1.8476263628046983,3.6524034305468454,mRNA
NC_061159.1,1.8251101314801916,3.577598382381873,mRNA
NC_061159.1,1.7472326978700654,3.4092630088666622,mRNA
NC_061159.1,1.7826768488505245,3.4010474754366804,mRNA
NC_061159.1,1.7444852273627771,3.4556295274888496,mRNA
NC_061159.1,1.9077001049386155,3.749226130117035,mRNA
NC_061159.1,1.781279614311679,3.5045181687284708,mRNA
NC_061159.1,1.7614184743381305,3.5035902299530792,mRNA
NC_061159.1,1.6807453613530141,3.2525405846705304,mRNA
NC_061159.1,1.7442662544046739,3.444731342845663,mRNA
NC_061159.1,1.9748101043919941,3.8995307866896436,mRNA
NC_061159.1,1.8813212541290145,3.725890111689334,mRNA
NC_061159.1,1.6287992713586268,3.199150361932369,mRNA
NC_061159.1,1.8085878870428629,3.551081384525176,mRNA
NC_061159.1,1.667219654582561,3.307605611966276,mRNA
NC_061159.1,1.8068454066677115,3.5883574912695186,mRNA
NC_061159.1,1.7889961008940143,3.5533481601230137,mRNA
NC_061159.1,1.8068103747723678,3.578118167786734,mRNA
OX243816.1,1.9409809491937855,3.8482551057237053,mRNA
OX243816.1,1.9290339666041498,3.8003810476708892,mRNA
OX243816.1,1.9602658493160927,3.866075006140326,mRNA
OX243816.1,1.9889485004023306,3.9251093574604567,mRNA
OX243816.1,1.90411180356345,3.7364736202933777,mRNA
OX243816.1,1.5098341183910735,2.7965434153546136,mRNA
OX243816.1,1.9750158611082334,3.9192396776109133,mRNA
OX243816.1,1.9646783324031183,3.8656779939239962,mRNA
OX243816.1,1.9093834614357241,3.7760737088673824,mRNA
OX243816.1,1.9743183425739432,3.9439993042810455,mRNA
OX243816.1,1.9599357484076392,3.846544844542702,mRNA
OX243816.1,1.9495652801555932,3.8658297993133584,mRNA
OX243816.1,1.922853836515055,3.824075789013422,mRNA
OX243816.1,1.988620353397389,3.945903372372505,mRNA
OX243816.1,1.9532639160397567,3.8702172804713166,mRNA
OX243816.1,1.9695236723984013,3.914509958322385,mRNA
OX243816.1,1.8661054527825844,3.6854070923676505,mRNA
OX243816.1,1.964637027436702,3.9062176972549807,mRNA
OX243816.1,1.9482198879665327,3.8796562127684355,mRNA
OX243816.1,1.853832680431196,3.6582015722595194,mRNA
OX243816.1,1.9948757391535068,3.9723405828231293,mRNA
OX243816.1,1.9464501575001525,3.8592806698293125,mRNA
OX243816.1,1.9932698151778387,3.928936982944452,mRNA
OX243816.1,1.914377895895836,3.8065089907978513,mRNA
OX243816.1,1.995968443274626,3.9693148348071285,mRNA
OX243816.1,1.9175409264453724,3.7973856293626307,mRNA
OX243816.1,1.9412837852343632,3.744029070812271,mRNA
OX243816.1,1.976956381254785,3.9224470054514273,mRNA
OX243816.1,1.974647833836527,3.9367033092638497,mRNA
OX243816.1,1.9621755528396885,3.8904894568382784,mRNA
CM030839.1,1.8010937227989419,3.55404932636257,mRNA
CM030839.1,1.9776625200836482,3.929021660680288,mRNA
CM030839.1,1.993518188268666,3.9437397995877754,mRNA
CM030839.1,1.9390549325901247,3.7978790903808335,mRNA
CM030839.1,1.9362924176642986,3.8477028145698284,mRNA
CM030839.1,1.9505768807219308,3.8762682955744867,mRNA
CM030839.1,1.9520093588290597,3.8644771382914316,mRNA
CM030839.1,1.904940020351962,3.7870605761514256,mRNA
CM030839.1,1.9613428361517211,3.9055702701128645,mRNA
CM030839.1,1.9708557430418412,3.918175678381008,mRNA
CM030839.1,1.9703901756910547,3.9096557204880615,mRNA
CM030839.1,1.921699997776942,3.783753839743742,mRNA
CM030839.1,1.900465021677158,3.7671160126062153,mRNA
CM030839.1,1.9846998336223385,3.932985285719168,mRNA
CM030839.1,1.938762959211465,3.847891746635691,mRNA
CM030839.1,1.9560375104880934,3.881474637243983,mRNA
CM030839.1,1.9987200203251596,3.956360380480116,mRNA
CM030839.1,1.9637614649637973,3.896539165145694,mRNA
CM030839.1,1.9621037881017636,3.912311976795467,mRNA
CM030839.1,1.9668242096519988,3.9028816791621552,mRNA
CM030839.1,1.8695277969945714,3.6785953973425753,mRNA
CM030839.1,1.9246379246500442,3.80182433699197,mRNA
CM030839.1,1.935896419005498,3.7799106849452873,mRNA
CM030839.1,1.8949394595289901,3.717608768698691,mRNA
CM030839.1,1.956178061239686,3.892095319066458,mRNA
CM030839.1,1.9401967505702364,3.8450510368141377,mRNA
CM030839.1,1.9242292271206565,3.7623826630212918,mRNA
CM030839.1,1.9494323864735463,3.8850056271148152,mRNA
CM030839.1,1.876443796445057,3.6852191144451196,mRNA
CM030839.1,1.940958902086162,3.837705971393254,mRNA
OX345641.1,1.900193251430824,3.7551950413296775,mRNA
OX345641.1,1.9648245159832127,3.890425481641685,mRNA
OX345641.1,1.9538615072029706,3.8440016901106984,mRNA
OX345641.1,1.893365148707502,3.7083836323450194,mRNA
OX345641.1,1.9046204019939263,3.7695053836424046,mRNA
OX345641.1,1.9630759498481165,3.9095907953374724,mRNA
OX345641.1,1.9488872676842768,3.844430048933398,mRNA
OX345641.1,1.955736628455834,3.876763926757244,mRNA
OX345641.1,1.9085784577526335,3.7380784152769855,mRNA
OX345641.1,1.894447696648302,3.7661933195713613,mRNA
OX345641.1,1.8652776566841354,3.6435281124508423,mRNA
OX345641.1,1.8223302624070628,3.585115005930522,mRNA
OX345641.1,1.878896493965993,3.7060513499251324,mRNA
OX345641.1,1.9722407455231998,3.9031772796072866,mRNA
OX345641.1,1.9714977819157968,3.8946279192287045,mRNA
OX345641.1,1.9192296547031353,3.7734134044511904,mRNA
OX345641.1,1.8599697832263424,3.687958583147226,mRNA
OX345641.1,1.8380247229879223,3.6332113016280414,mRNA
OX345641.1,1.9767000672580037,3.851618176609851,mRNA
OX345641.1,1.90049403496188,3.728789892930528,mRNA
OX345641.1,1.9055796868657549,3.7318505502904142,mRNA
OX345641.1,1.9145512452120172,3.780335750303067,mRNA
OX345641.1,1.850404173811922,3.514486021408843,mRNA
OX345641.1,1.8555863921120133,3.676585388777966,mRNA
OX345641.1,1.988581178845219,3.9556843972344327,mRNA
OX345641.1,1.9870847479635003,3.9112432713023733,mRNA
OX345641.1,1.8761117279875017,3.555762427289728,mRNA
OX345641.1,1.9655934810770082,3.922229519079347,mRNA
OX345641.1,1.8733144506538997,3.712429782846241,mRNA
OX345641.1,1.9171808481153099,3.7898681369297367,mRNA
NC_065884.1,1.9826457602743208,3.939493960605422,mRNA
NC_065884.1,1.9832195800541825,3.856720878328507,mRNA
NC_065884.1,1.9483482543291761,3.855251846877807,mRNA
NC_065884.1,1.9413541799173695,3.8598193768418794,mRNA
NC_065884.1,1.966318457077426,3.9071780468283004,mRNA
NC_065884.1,1.9400456410244962,3.844784590278292,mRNA
NC_065884.1,1.9947555520836069,3.977443992087551,mRNA
NC_065884.1,1.9986639327532707,3.981275136117704,mRNA
NC_065884.1,1.9716391097438142,3.9152655625300277,mRNA
NC_065884.1,1.965454607190622,3.9097755155549363,mRNA
NC_065884.1,1.9462475249611706,3.884359198607316,mRNA
NC_065884.1,1.9822321098861853,3.8979718912406796,mRNA
NC_065884.1,1.9795924024715432,3.932400885595313,mRNA
NC_065884.1,1.9384016491075815,3.837906267135496,mRNA
NC_065884.1,1.8911919898031668,3.7600857765493347,mRNA
NC_065884.1,1.9555518155630196,3.878951559583178,mRNA
NC_065884.1,1.8856380300789581,3.7378405483276085,mRNA
NC_065884.1,1.9319495955177757,3.8493778288288243,mRNA
NC_065884.1,1.9690125854660567,3.9150603218482343,mRNA
NC_065884.1,1.8910335699500367,3.7400211062258086,mRNA
NC_065884.1,1.9856221706261958,3.932335823517372,mRNA
NC_065884.1,1.9457173793435663,3.861730508473639,mRNA
NC_065884.1,1.8665254393611308,3.7049424893245564,mRNA
NC_065884.1,1.8729659630850075,3.680471798531001,mRNA
NC_065884.1,1.9224932036962321,3.789997138539563,mRNA
NC_065884.1,1.8459829415945395,3.6691149529729077,mRNA
NC_065884.1,1.9474423163587722,3.891431572970965,mRNA
NC_065884.1,1.9632853268580555,3.897170914851529,mRNA
NC_065884.1,1.9609418885244247,3.8708387334333145,mRNA
NC_065884.1,1.9791692714033262,3.9437493641639216,mRNA
