nameseq,k1,k2,label
OX243816.1,1.9534389187745307,3.853307001455808,mRNA
OX243816.1,1.9563617259940216,3.902932567582071,mRNA
OX243816.1,1.8987592103032798,3.7631634419599136,mRNA
OX243816.1,1.7554237956057108,2.9567490753649905,mRNA
OX243816.1,1.9829566147973718,3.949840465971237,mRNA
OX243816.1,1.948642383913732,3.8538288635552207,mRNA
OX243816.1,1.9388378125462906,3.8545845020384335,mRNA
OX243816.1,1.9022325946708163,3.783638910675768,mRNA
OX243816.1,1.9222320813543106,3.8304598688917513,mRNA
OX243816.1,1.9035518132619627,3.7470298622426492,mRNA
OX243816.1,1.9900836912495012,3.968399060559685,mRNA
OX243816.1,1.9732192343953616,3.940649765591701,mRNA
OX243816.1,1.8606486283867847,3.6654713970433863,mRNA
OX243816.1,1.9631350036853439,3.8816229326612324,mRNA
OX243816.1,1.9812546646171494,3.9361874854643206,mRNA
OX243816.1,1.9894895726064314,3.948331926934578,mRNA
OX243816.1,1.6351811833034327,3.0526780635536235,mRNA
OX243816.1,1.9184913162611092,3.7264643828072357,mRNA
OX243816.1,1.9969953791746637,3.9637842892524846,mRNA
OX243816.1,1.9954479129392158,3.9168439355516735,mRNA
OX243816.1,1.9901215943736885,3.950473451504804,mRNA
OX243816.1,1.9239082094822575,3.8322973363702135,mRNA
OX243816.1,1.9774248260788907,3.915144423948537,mRNA
OX243816.1,1.9595778454004111,3.9105827953137897,mRNA
OX243816.1,1.968208264767972,3.891810613533185,mRNA
OX243816.1,1.7537656150812462,3.4508089107184468,mRNA
OX243816.1,1.9896736411374578,3.9567872870484706,mRNA
OX243816.1,1.9154462196396878,3.808540612564981,mRNA
OX243816.1,1.9455034071558333,3.820832239740566,mRNA
OX243816.1,1.980462607232398,3.9150412686179057,mRNA
CM030839.1,1.9908453815623393,3.935857902875655,mRNA
CM030839.1,1.936648913455715,3.8484590672958663,mRNA
CM030839.1,1.8746515969635262,3.69400546228004,mRNA
CM030839.1,1.9681831826074734,3.909655361286139,mRNA
CM030839.1,1.952139980295135,3.891815992135532,mRNA
CM030839.1,1.9656900490534865,3.9080254142268775,mRNA
CM030839.1,1.9598786550746499,3.8890820866539855,mRNA
CM030839.1,1.9298147474561147,3.8142544826910334,mRNA
CM030839.1,1.9096464216692033,3.7918551562865703,mRNA
CM030839.1,1.8662648786892775,3.701421280977012,mRNA
CM030839.1,1.92313182906962,3.8168257070086264,mRNA
CM030839.1,1.936416250370946,3.8086722640960193,mRNA
CM030839.1,1.9862715214808455,3.946654272269155,mRNA
CM030839.1,1.9032069075340716,3.7598996542984136,mRNA
CM030839.1,1.9521731008289942,3.8570559851332,mRNA
CM030839.1,1.9436157849166802,3.836446659730246,mRNA
CM030839.1,1.9419911916846622,3.871393047331868,mRNA
CM030839.1,1.9222366764654946,3.817221009370962,mRNA
CM030839.1,1.9262005287666677,3.8442364065409222,mRNA
CM030839.1,1.9346324591654378,3.8134948596845986,mRNA
CM030839.1,1.9638125504638837,3.904408670341806,mRNA
CM030839.1,1.9106589061798398,3.7686985700686577,mRNA
CM030839.1,1.8067977101484407,3.4557001062687918,mRNA
CM030839.1,1.9694414299063694,3.895486933751212,mRNA
CM030839.1,1.9104524164226775,3.7836619699266025,mRNA
CM030839.1,1.9601929656234771,3.865553468655194,mRNA
CM030839.1,1.863720993824297,3.6532229716032636,mRNA
CM030839.1,1.8953333078282015,3.7578427928502665,mRNA
CM030839.1,1.9370745248535215,3.8050668227852977,mRNA
CM030839.1,1.9637135693603494,3.9042484586439503,mRNA
OX345641.1,1.9608229733280227,3.8369044108273256,mRNA
OX345641.1,1.7223175471309677,3.309397700908383,mRNA
OX345641.1,1.9427933158717186,3.836105114802731,mRNA
OX345641.1,1.8787357919808425,3.720335564312061,mRNA
OX345641.1,1.9383050755484463,3.849339218464429,mRNA
OX345641.1,1.924553144923883,3.7645480995006784,mRNA
OX345641.1,1.9119438834750384,3.7807854740167066,mRNA
OX345641.1,1.8621005590489923,3.669283748184119,mRNA
OX345641.1,1.7892213896088698,3.3483082772974675,mRNA
OX345641.1,1.907058153819047,3.7756794734308574,mRNA
OX345641.1,1.8726344911388548,3.7152343189415844,mRNA
OX345641.1,1.8216387419897437,3.4301757748358574,mRNA
OX345641.1,1.888524935142414,3.750377626366635,mRNA
OX345641.1,1.9354858514181537,3.72163625279449,mRNA
OX345641.1,1.8050179023330308,3.5149379351434185,mRNA
OX345641.1,1.9025185248938339,3.7468738288147265,mRNA
OX345641.1,1.7766080050762176,3.5315146295383877,mRNA
OX345641.1,1.9332331306953368,3.828025112961524,mRNA
OX345641.1,1.9333585778172875,3.814224926581846,mRNA
OX345641.1,1.8571513466178284,3.659992932665913,mRNA
OX345641.1,1.8780229508485633,3.70796510626867,mRNA
OX345641.1,1.9236139077247787,3.693416628680985,mRNA
OX345641.1,1.8836804634306528,3.7218466206682286,mRNA
OX345641.1,1.892963043266318,3.7618440099605697,mRNA
OX345641.1,1.9149911189416349,3.784269756117036,mRNA
OX345641.1,1.9217956539561918,3.7829406958409604,mRNA
OX345641.1,1.9544745742635925,3.8211131063325676,mRNA
OX345641.1,1.898474877420006,3.753774170885676,mRNA
OX345641.1,1.9238555165543465,3.8270331951345673,mRNA
OX345641.1,1.8951909879115982,3.7280080262235855,mRNA
NC_065884.1,1.9794194520369084,3.9313356753342963,mRNA
NC_065884.1,1.9760762600884823,3.9466461858573845,mRNA
NC_065884.1,1.8733226982088476,3.647137513051261,mRNA
NC_065884.1,1.9630531569627978,3.8824632446897125,mRNA
NC_065884.1,1.9163123845992565,3.8142080730898176,mRNA
NC_065884.1,1.9567286684485032,3.9046059228080834,mRNA
NC_065884.1,1.9240760134130435,3.821433868508275,mRNA
NC_065884.1,1.9259236933865478,3.8199581790234163,mRNA
NC_065884.1,1.9590518687770566,3.9044320033883735,mRNA
NC_065884.1,1.9294298079453278,3.817303269543685,mRNA
NC_065884.1,1.9185258275609276,3.8200595259107533,mRNA
NC_065884.1,1.964171623821152,3.9184459939880547,mRNA
NC_065884.1,1.925569400516678,3.846739545744944,mRNA
NC_065884.1,1.9290702955396106,3.819647490112784,mRNA
NC_065884.1,1.9541316432875666,3.8784068441647612,mRNA
NC_065884.1,1.8957031065983792,3.685920887236634,mRNA
NC_065884.1,1.9651008764661189,3.9110413499945142,mRNA
NC_065884.1,1.9684773995316778,3.913773910137844,mRNA
NC_065884.1,1.91309829800979,3.803551507098181,mRNA
NC_065884.1,1.903774423668287,3.7877888764607586,mRNA
NC_065884.1,1.9298013024166485,3.850366500147858,mRNA
NC_065884.1,1.8973548641963218,3.7786501962051777,mRNA
NC_065884.1,1.9215751666020089,3.82300097628786,mRNA
NC_065884.1,1.88448984390467,3.7475698483132813,mRNA
NC_065884.1,1.844515453665792,3.613812460425936,mRNA
NC_065884.1,1.9970572133626632,3.9702982836647824,mRNA
NC_065884.1,1.878046233659004,3.7330103837604427,mRNA
NC_065884.1,1.989055314492968,3.943615110272162,mRNA
NC_065884.1,1.951711838609381,3.875671802391574,mRNA
NC_065884.1,1.9899684767508683,3.9679329480361303,mRNA
